feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,id
-0.35646483,0.21722719,-0.36860737,0.848481,-0.11464332,0.58456045,0.17043364,0.28669727,0.42011815,-0.22997123,-0.5258257,-0.045321148,0.08856028,0.4021228,0.43194616,-0.29350325,13847
0.5828158,-0.2026361,-0.32131824,0.6618513,0.47902325,0.53748155,-0.43713027,0.0011984266,-0.5418606,0.80431616,-0.0476907,-0.02564593,-0.19359878,-0.00060122256,0.5196967,0.13624437,13856
-0.07284621,-0.13910754,-0.39620677,-0.46442392,0.4063309,-0.41878825,0.5101298,0.022760298,-0.32065523,-0.44802347,0.11214046,0.7903387,-0.58828217,-0.47940493,0.5611527,-0.61928797,13887
-0.22199456,0.48136368,0.18694048,0.5552037,-0.018034915,0.20488623,0.45988315,0.100063875,-0.6132824,0.49530476,-0.36954063,0.1231533,0.0036884677,-0.58016855,-0.2926145,-0.50594246,13923
-0.52754736,0.2735592,-0.07648239,0.6590304,-0.038904298,0.30406484,0.43177488,0.39692664,-0.17719138,-0.4001937,-0.1759643,-0.13715424,0.24155156,0.14464198,0.54775083,-0.7100817,13955
-0.19580336,-0.15421112,-0.1305058,0.050029073,-0.038087707,0.33167768,0.07439597,0.61445045,-0.45851663,-0.19642182,-0.29200906,-0.006178613,-0.30203846,0.8785645,0.1792844,-0.5943457,13959
-0.36126623,-0.0054314784,-0.18218943,0.74038225,0.3185998,0.30199265,-0.20288429,-0.02642819,0.22576088,-0.31807014,-0.4904137,0.07766122,-0.012211936,0.046549752,0.6455278,-0.6055011,13981
0.6669428,0.16016829,-0.6789731,0.74083877,0.07927403,0.14404292,-0.06016476,-0.40118897,-0.4983437,0.24269241,0.037829615,0.27723324,-0.16857085,0.3130483,0.29865128,-0.16491939,14039
-0.57777673,0.20333195,-0.5194502,0.74943596,0.6731539,0.34238902,-0.5954872,-0.29388973,-0.08121881,0.08204677,-0.28143036,-0.19085275,0.23815228,0.14289443,0.6045049,-0.33574003,14042
-0.22926575,-0.02830121,0.025394578,-0.12174536,0.4071525,-0.16961274,0.4380787,0.45717123,-0.5950956,0.48041746,0.08600791,-0.04200218,-0.02247393,-0.024891863,0.5616478,-0.62975645,14047
0.5124505,-0.2217869,-0.5711222,0.52097076,-0.5046014,0.067275666,0.10761287,0.06554831,-0.24258104,0.06292092,-0.64278764,0.55189973,-0.37233847,0.42740884,0.145324,-0.17187767,14050
0.7912563,0.28894773,-0.51000756,0.72354615,0.36280036,-0.21147417,0.15088968,-0.002021951,-0.5486189,0.55762506,-0.100089096,0.07757761,-0.5521183,0.13585068,-0.23504384,0.049118564,14056
0.19980715,-0.28942183,0.46539897,0.29275268,-0.004606393,-0.11331133,0.84787846,0.28403616,-0.3552937,-0.09068399,-0.47704688,0.75085676,-0.16233084,-0.22038902,0.3366639,-0.20578414,14103
-0.35669118,0.28146946,-0.5102825,0.28505194,-0.062427323,0.17324832,0.19363204,-0.47632682,-0.6592841,0.3372401,0.28827855,-0.34942392,-0.37927684,0.5068302,-0.43617576,-0.64288956,14109
-0.43467772,-0.2924682,-0.062380392,0.058165178,-0.1227049,-0.022844851,0.6989108,-0.102800615,-0.27803618,0.762688,0.377782,-0.0035322604,-0.019135417,0.11317691,0.031859048,-0.6789336,14149
0.67327297,-0.120252505,-0.5712935,0.6090899,-0.048238594,-0.24728838,0.3564363,-0.07861138,-0.06729359,-0.0027114232,-0.32409135,0.8429166,-0.48837602,0.16775402,-0.14057976,-0.04461424,14185
0.13192134,0.04700917,-0.045557704,0.62567276,0.36406988,0.7353747,-0.13026346,0.26198587,0.18769342,-0.051801972,-0.517567,-0.26977196,-0.120752655,0.5679547,0.46521118,-0.40113178,14198
-0.60487443,0.11810561,-0.5859076,-0.21988542,0.6877484,-0.22711605,0.43275386,-0.32030505,-0.43414572,-0.16632554,-0.078014866,-0.11949213,0.03782322,0.18990822,-0.11551182,-0.712011,14203
-0.46552607,0.37499177,-0.21697292,-0.02169672,0.08507143,0.0891419,-0.019787706,0.44590166,-0.5736059,0.08391748,0.31616107,-0.018102245,-0.4148533,0.77149755,0.36316648,-0.72229743,14209
-0.6556402,0.73698497,-0.66586655,0.20342177,0.71337,0.0898236,-0.1748541,0.33921683,-0.10137872,-0.3150655,0.32220328,0.028743464,-0.05235598,-0.19257942,0.023855718,-0.54819083,14215
0.23900475,-0.06968324,-0.000282228,0.72736436,-0.43237004,0.29693353,0.18575764,-0.2868565,-0.7288531,0.1990423,-0.34534875,0.20026024,-0.08468286,0.22119151,0.22483952,-0.44126225,14218
0.08334767,0.17031376,-0.029386042,0.75017333,0.48313385,0.50908494,-0.10731179,0.16727297,0.3292758,-0.20472139,0.5287209,0.19708255,0.054736998,-0.07518184,0.24600008,-0.8419941,14233
-0.19822212,0.8141842,0.0058828797,-0.025736233,-0.5336408,0.34765774,0.18787771,0.7699035,-0.01777992,0.79340523,-0.48555192,0.73685944,-0.68486965,0.640374,-0.04189226,0.3747899,14240
-0.7336838,-0.02327211,-0.8021586,0.5700348,0.73759955,0.35746312,-0.36600012,0.5950717,0.683894,-0.5950718,-0.32722616,-0.1859743,0.50794595,-0.1861347,0.19133082,-0.7509105,14274
0.64054257,-0.20787326,-0.42003188,0.8198693,0.1312953,0.19225429,0.112736195,0.15491413,-0.38396096,0.6657837,0.18644035,0.2394269,-0.21116084,0.16950558,-0.20696384,0.049931478,14280
-0.36130464,-0.44598606,0.0716309,0.64878047,0.15378681,-0.15997656,0.71213406,0.011014043,-0.08457237,0.28679228,0.32639802,-0.023819633,-0.21497707,0.23763564,-0.20413767,-0.6312171,14296
-0.18381482,0.63072616,-0.30105305,0.17846975,0.09016,0.11097102,0.3648947,-0.45674118,-0.40125728,0.31181315,-0.19137855,-0.04894642,-0.6531118,0.34846926,-0.5680745,-0.36638686,14312
0.2179512,0.3568197,0.39424384,-0.3445067,0.7006733,-0.16259184,0.8967039,0.37658486,-0.33480832,0.772619,-0.45578408,-0.17315334,-0.12711369,-0.18123142,-0.18117535,-0.33722317,14313
0.58856684,0.51068974,-0.5321747,0.2999412,-0.031774398,0.74272037,0.21607077,0.40841097,0.09370323,0.103915155,-0.04094519,0.11626823,-0.44882312,0.35720938,-0.20872913,-0.3299412,14358
-0.22105096,-0.30189258,-0.12378255,-0.3637525,0.4739625,-0.33561498,0.31510255,-0.1372345,-0.23994358,-0.31602457,0.21200292,0.67359036,-0.6035041,-0.43156907,0.29712483,-0.74695647,14364
-0.35720235,-0.5808372,-0.1877255,-0.5101407,0.47340393,-0.15822873,0.8370902,-0.13562207,-0.14464098,0.40497577,0.34480292,-0.33977875,-0.10270701,0.5376355,-0.38923198,-0.75621307,14367
0.103287905,0.16435236,-0.48224947,0.37391892,-0.2039605,0.68978566,-0.31106928,0.0037511236,-0.056057595,0.48596677,-0.31013075,0.13771945,-0.15762798,-0.0991206,0.023015084,-0.48682296,14382
-0.13061209,-0.26371226,0.06723318,0.117168345,0.19903195,-0.17857023,0.68876576,0.33265817,-0.5490416,0.46694496,0.046663057,0.066528454,0.29357907,0.046483602,0.27428347,-0.7980168,14407
-0.4072632,0.27887785,-0.23170215,0.0993612,-0.3354015,0.15163322,0.16042899,0.42552197,-0.42701843,0.32180774,0.035773944,0.2537138,-0.79012847,0.26705217,-0.24084634,-0.32754853,14410
-0.32511812,-0.25368565,-0.3081557,0.6953777,0.7798861,0.7595726,0.29646403,0.25142196,0.26131475,-0.39836267,-0.06592468,-0.4565952,-0.54673976,0.682277,0.40385032,0.31335935,14454
0.18009822,-0.3054211,-0.6030328,0.22337146,-0.5208382,0.08358935,0.14707914,0.14206146,-0.5781663,0.16099651,-0.3769099,-0.15112458,-0.3230508,-0.26031595,-0.2919461,-0.76980233,14459
-0.560266,0.20975198,-0.31180626,0.79024905,-0.26689357,0.44585356,-0.12330972,0.340355,-0.2652969,0.22219414,-0.33064562,-0.121934555,0.14072244,0.5782057,0.08470009,-0.4184384,14482
0.3185504,0.057617743,-0.7321414,0.17623048,-0.00052985543,0.5834065,0.12669946,-0.30301535,-0.4220379,0.021540124,0.13753572,-0.5458516,-0.56637156,-0.30961403,-0.4462653,-0.8139981,14484
-0.2939605,-0.048746567,-0.08046567,0.22824228,0.3198242,0.039646078,0.6090686,-0.016700832,-0.70960146,-0.028725972,-0.25788093,-0.38391337,0.3604862,0.3426637,0.58063656,-0.64874583,14527
-0.59329313,-0.6061353,0.30092582,-0.32386237,0.36170766,-0.21885028,0.62597096,0.037298586,-0.24107173,-0.27004135,-0.2973792,0.57423645,-0.56196904,-0.59073365,0.24618888,-0.50198245,14538
-0.13007118,0.18310347,-0.12246493,-0.049047735,0.4650379,-0.25102928,0.39782533,0.63551784,-0.41319844,0.16507068,0.02060734,0.024208939,-0.19647296,0.23449951,0.6516223,-0.5259397,14545
0.34708026,-0.2523943,0.2785249,0.7906048,-0.72514224,0.44605815,0.60347587,0.33165118,-0.27037743,0.6573324,-0.2931222,0.35360914,-0.3694722,0.227042,-0.13849966,0.16668871,14550
-0.5146062,-0.110136874,0.13926376,0.32435656,0.63311034,-0.32090893,0.58686274,-0.38831246,-0.24729468,-0.0046044555,-0.06900142,0.50482756,-0.19225986,-0.8038627,-0.70643604,-0.70236206,14574
-0.5111013,-0.45378706,-0.40874642,0.039704833,0.1262545,-0.17045571,0.5236014,-0.3249626,-0.2288517,0.62955433,0.32214367,-0.5101827,-0.358232,0.5977681,-0.34318024,-0.70660645,14590
0.53254414,0.11283706,-0.4355761,0.63010865,0.32887688,0.6649399,-0.053666964,-0.19747612,0.09018094,-0.17233624,-0.0030898945,0.54447424,0.3650898,0.09798726,0.17272387,-0.61366516,14601
-0.40959787,-0.13033931,-0.3607938,-0.25156274,0.6392938,0.23849325,0.5446699,0.1307036,-0.7168078,-0.23378755,0.13313101,-0.19218446,0.25815827,-0.5546179,0.07559336,-0.854889,14606
-0.4954553,0.26431766,-0.17197976,0.652732,-0.10433568,0.45246202,0.1610059,0.19483012,-0.22538817,0.023644684,-0.11235184,0.15059318,0.013262045,-0.3818284,-0.4622702,-0.6829265,14618
0.27827725,0.050820425,-0.045619834,0.13192022,-0.6220434,0.4343554,0.70972323,0.21950532,-0.24336453,0.20409945,-0.17096719,0.5867299,-0.57526237,0.13155204,0.036785413,-0.16218641,14621
-0.58297396,0.22206281,-0.45595768,0.055736203,0.5101682,-0.019718546,0.36571446,0.10081379,-0.33515093,-0.7897126,0.18669121,0.14002787,0.07482392,-0.46540663,0.2836913,-0.8740042,14644
-0.22179429,-0.41075614,-0.38219276,-0.6814156,0.18185855,0.39869,0.52642953,0.43508938,-0.40107104,-0.13913639,-0.56830645,-0.4922621,-0.4089497,-0.42433262,0.069909364,-0.8080927,14660
-0.08364646,-0.07769991,-0.59485406,0.48367476,-0.33454832,-0.07458321,0.22277886,0.32547432,-0.06585574,-0.4905881,-0.56072694,0.4361768,0.028955318,0.8784446,-0.037136205,-0.64869803,14664
0.1462513,-0.2553692,0.13285139,0.55487186,0.14861856,0.029439326,0.03203239,0.34505785,-0.7259276,0.6516247,-0.18997225,0.31553626,-0.406358,-0.35375947,-0.6828323,-0.31816363,14667
-0.36768082,-0.0661679,-0.5084618,0.47630972,-0.14818256,-0.011162934,-0.04331154,0.21694359,-0.42678592,0.24981084,-0.22993077,-0.10209126,-0.49246863,0.68329346,-0.48282084,-0.413353,14670
-0.54572225,0.3558522,0.11849796,0.62813324,-0.27683035,0.4195857,0.34237677,0.4502703,-0.336733,0.3397096,-0.05155774,-0.03551261,-0.727106,0.8474322,-0.25964823,0.03923481,14691
-0.25398016,-0.02157304,0.3167684,0.67282885,0.30920196,0.22768188,0.26191962,-0.09642401,-0.12208154,-0.42506126,-0.24531658,0.372629,0.29441956,-0.10651624,0.3415178,-0.81790847,14698
0.7949762,-0.3236837,-0.12507455,0.7107994,0.26045924,0.10942737,0.19248506,0.11408633,-0.18673384,0.11504165,0.06533913,0.67700434,-0.14619625,0.11137337,-0.13068134,-0.43105862,14702
-0.7557413,0.17894089,-0.47493947,-0.45728433,0.7999456,-0.1562416,0.6232869,-0.23750739,-0.23604439,-0.30216885,0.35739547,-0.037623726,-0.07493641,0.5909774,0.3740788,-0.6428872,14712
-0.7067315,-0.18987611,-0.3640921,-0.73293495,0.7600538,-0.099717446,0.34467003,-0.022611016,-0.5235007,0.025321504,0.5397371,-0.0010251249,-0.41224498,0.31252626,0.52897775,-0.5769476,14718
0.19925866,0.07963408,-0.3132702,-0.13961828,0.4375715,0.7920669,0.7544895,-0.06833019,0.2483454,-0.47921076,-0.44973943,-0.7905645,-0.7471193,-0.393431,-0.123287134,-0.74710816,14725
-0.1022705,0.12952875,-0.5836946,0.34302196,-0.43943736,0.42118335,-0.04932999,-0.107374296,-0.5057399,-0.14920637,-0.41548857,0.29840538,-0.12390585,0.528999,-0.29295903,-0.6503614,14780
0.25490406,-0.28258678,0.43543434,0.64883226,0.054318417,0.45802453,-0.111762516,0.011440273,-0.5338082,0.3403367,-0.06516369,0.6732029,0.15786934,-0.019708974,0.2687902,-0.6489754,14856
0.09908353,0.5717937,-0.4732171,0.4671478,0.11018224,0.5251644,-0.37158045,0.08903689,-0.4346217,0.5534148,0.34127426,0.17772876,-0.22767322,0.6726515,0.08040392,-0.3212054,14869
-0.217017,-0.037380647,-0.63497865,0.19629614,0.339327,0.7720372,0.029208334,0.38853732,0.18021326,-0.392573,-0.10107399,-0.6769846,-0.16103199,-0.19855644,0.2494663,-0.5440286,14890
-0.63896215,-0.07797011,0.3844768,0.05882697,0.49818906,0.084240206,0.63862014,-0.04122819,-0.79946285,-0.025827486,-0.55171067,0.3629192,0.4719436,-0.23141672,-0.18121056,-0.6957466,14909
0.043649416,0.33880192,-0.20513773,0.75273055,0.76612616,0.07836155,-0.3275758,0.008980603,0.42148492,-0.019509578,0.5182983,0.5176523,-0.04846293,-0.11587272,0.114590734,-0.76564044,14918
0.28940096,-0.3321436,0.48269582,0.7764851,0.14129725,0.17960939,0.3686627,0.54600286,-0.16491799,0.20878232,-0.3810228,0.53052926,-0.04790784,0.1470567,-0.50049067,-0.5223323,14928
-0.45294207,-0.10915971,-0.41461405,-0.40396902,-0.10000402,-0.03475593,0.49305135,0.5921476,-0.42793083,-0.26187927,-0.15239018,0.16755761,-0.14755464,-0.34179196,0.5223846,-0.8126305,14940
0.13353486,-0.6484759,-0.0106967185,0.5029788,-0.15796413,-0.15370196,0.07876617,-0.15059702,0.032175515,-0.16654052,-0.6206267,0.55536604,-0.44248262,0.3645943,0.12774141,-0.6256285,14953
-0.061679225,-0.24437547,-0.8084657,0.4313777,-0.21739765,-0.045741934,0.12048849,0.3996148,-0.05484826,-0.09562088,-0.48969582,-0.2837987,-0.20470075,-0.121266134,-0.6071986,-0.8255567,14960
-0.062458206,0.6727802,0.03755474,0.104563355,-0.64585215,0.37329027,0.2885737,0.6705151,-0.10875587,0.78990346,-0.44376692,0.7304247,-0.6519823,0.62102294,0.009369255,0.47826687,14961
0.75430477,-0.057539925,-0.5731761,0.58967274,0.08874259,0.019082865,0.13716863,0.32788214,-0.4592988,0.6462114,0.20195459,-0.06526896,-0.35873532,0.27702236,-0.15219155,-0.21957172,14978
0.37938607,-0.031189527,0.42392194,0.69352406,0.3640083,0.7048494,0.08831318,-0.3665659,-0.27771127,-0.14056635,0.15279958,0.3428062,0.106329516,-0.059200127,0.6405123,-0.71958727,14999
0.07846867,-0.12067943,-0.27111298,0.13131253,0.20314544,0.20231226,0.30519578,-0.1942657,-0.5305986,0.29328284,0.009156582,0.11343459,-0.287807,-0.44955906,-0.84241974,-0.7474041,15048
0.20234425,-0.17471527,-0.04251264,0.803964,-0.30086845,-0.022842022,0.009395621,-0.063242264,-0.5422026,0.53748375,0.26594576,0.464338,-0.27882433,0.09053981,-0.2661016,-0.42368266,15057
-0.46875674,-0.37792656,0.36398602,0.5320068,0.38724104,-0.1796421,0.4134814,-0.09634285,0.028797185,-0.06126698,-0.047465537,0.48066476,-0.5983343,-0.50518227,-0.5009055,-0.70724505,15058
0.34926054,-0.52239764,-0.18105656,-0.029934414,0.3508459,-0.2822446,0.40276727,-0.675086,-0.067145735,-0.19615747,-0.6627702,0.7592688,-0.60739446,0.2175197,-0.04919603,-0.28413653,15062
0.012510829,-0.33188057,-0.46713725,-0.65136474,0.36335158,0.20623629,0.5909183,-0.053626303,-0.55470586,-0.6854162,0.24996147,0.13448717,-0.35056704,-0.47625518,0.84811795,-0.8266891,15063
0.30293715,-0.019561319,0.113861166,0.8614409,0.3497718,0.16019742,-0.036534768,-0.03032357,0.06811073,-0.08700003,0.004384131,0.46989027,-0.13280158,0.50397533,-0.027574018,-0.6034139,15064
-0.3641181,0.35887712,-0.5055612,-0.08737342,0.025485,0.015505114,0.36734617,-0.031936336,-0.59550023,-0.06930863,-0.31025067,0.30608076,0.08170592,-0.037368834,-0.2810097,-0.796167,15078
-0.038831715,-0.25719133,0.27375522,0.5761857,0.5725105,0.6956084,-0.20915249,-0.08158118,-0.42374298,0.37733644,-0.40155402,-0.1304603,0.27405936,-0.004600969,0.36959174,-0.51656103,15084
-0.06477426,-0.42439356,0.044997443,0.044734016,0.13415909,-0.0021106864,0.36393037,-0.08097401,-0.54271966,-0.14650558,-0.64664465,0.6334211,0.10592647,-0.18840642,-0.098236516,-0.7259802,15105
-0.535562,-0.59516585,0.14051148,0.5769619,-0.17732507,-0.050676394,0.5119996,0.5295338,-0.012708156,0.34975022,-0.016041987,0.0074673537,-0.65621394,0.04251964,0.081693605,-0.22297092,15107
-0.5501201,0.21901265,-0.54179734,-0.43319824,0.31102175,0.13769907,0.47297168,0.3442367,-0.63950765,-0.58888674,0.29700556,-0.15913005,-0.23480073,0.6311084,0.7326401,-0.68136483,15110
0.29874843,-0.12443102,0.13066004,0.45529532,-0.05499958,-0.017219225,0.3877523,0.6694417,-0.31901428,0.5424597,0.030703217,0.30795532,-0.591985,-0.34547517,0.002922437,-0.28885683,15116
-0.5093347,0.4340877,-0.16041216,-0.59424025,0.18380892,0.08734315,0.897843,-0.4205997,-0.19544789,0.3717148,-0.008969698,-0.059729673,-0.37726253,0.36889458,-0.2992018,-0.46807548,15124
0.7770386,-0.07488596,-0.56819487,0.76216424,0.10601739,-0.12991592,0.03722563,0.23192137,-0.2605082,0.48290756,0.17052346,0.5841256,-0.42391315,-0.055530656,-0.2864314,-0.22948799,15129
-0.37080973,-0.33293086,-0.38308826,-0.45340976,0.008953629,-0.041024074,0.3182394,0.4710251,-0.71956974,0.13274127,0.2234943,-0.010088815,-0.3386026,-0.02003988,0.6546503,-0.65216374,15151
-0.25145385,-0.3989749,0.22759575,0.5967249,0.16597953,-0.20481285,0.5620447,-0.37327263,-0.44481683,0.57713085,-0.11713099,-0.1577562,-0.10002826,-0.07063503,-0.26147085,-0.65587014,15156
-0.63762176,0.3040811,-0.30673748,-0.45885772,0.14000425,-0.2600298,0.48193687,-0.086023696,-0.46552932,0.31599373,0.018393394,0.24085788,-0.22962846,0.11278037,0.7717843,-0.53543055,15205
0.048865404,-0.64739925,-0.1537397,0.42690483,-0.009322998,0.3119232,-0.02139781,0.36048046,-0.07768088,0.067981,-0.73568124,-0.20165634,-0.5660385,0.12609948,0.3933841,-0.22442278,15209
-0.3712522,-0.20334071,-0.7756272,0.452827,0.1536736,0.30498916,0.25360262,0.1555341,0.54973036,-0.59891737,-0.411623,-0.49490198,-0.29112652,-0.49991292,0.09730116,-0.77381015,15233
0.39586902,0.14403504,0.13858575,0.6505969,-0.45547888,0.33491492,0.3964696,0.66618824,-0.17726639,0.7446364,-0.3123392,0.23028426,-0.63075566,0.2074933,0.015286787,0.3352948,15296
-0.4997443,-0.23005126,-0.059372008,0.48333,-0.13389263,0.22774097,-0.32852757,0.23626767,-0.24128298,0.5568172,0.08112973,0.12873705,-0.31129774,0.012011308,0.38362768,-0.5596092,15339
-0.092284635,-0.08675497,-0.60418326,0.6189747,-0.5628951,0.09854467,0.14937538,0.17963639,-0.4679699,0.20941345,-0.41812533,-0.097248256,0.044833384,-0.4500696,-0.3561712,-0.7360537,15342
-0.6590264,0.14110447,-0.47093883,0.5048671,0.14113592,0.11650142,-0.13320658,0.4095042,-0.35449955,-0.09873834,0.23385097,0.0064256648,-0.09131119,-0.5459949,0.022905042,-0.51535124,15345
0.1734384,-0.04766972,0.33503965,0.81837374,0.04146616,0.2755871,-0.15203519,0.24717341,-0.26473886,0.6209483,0.28520647,0.3873958,-0.15047044,-0.07437142,0.03462383,-0.6144786,15381
-0.45489386,-0.6949133,-0.113634445,-0.60849637,-0.08052835,0.29913723,0.5729961,0.39165658,-0.39138773,-0.023502398,-0.67699933,-0.18405457,-0.20549762,-0.4495229,0.22398698,-0.7597323,15393
-0.006701703,-0.14725706,0.48214993,0.7876994,0.5064342,0.5906306,-0.13606055,-0.020328471,0.016981786,0.4894376,-0.04684769,-0.03449982,-0.16304529,-0.10366864,0.2162081,-0.52693623,15394
-0.27641866,-0.19494395,-0.36681715,-0.26468816,0.021076147,0.44166872,0.50933653,0.44708836,-0.35527486,-0.5902497,0.11786448,-0.4443673,-0.6315103,-0.16431908,0.3753875,-0.8321964,15409
0.37619433,0.19414571,0.041946635,0.83891594,0.17370999,-0.15805125,0.162807,-0.008628602,0.42762926,-0.17240657,0.20141059,0.85383695,-0.5325126,0.08231928,-0.18406582,-0.58744216,15421
-0.26339412,-0.07185866,-0.039784487,0.641688,0.62399447,0.47758672,-0.43926144,-0.48383766,-0.22696279,0.051632326,0.10290661,0.24672468,0.097606964,-0.09477789,0.14135373,-0.7377381,15424
-0.18088226,-0.1344946,-0.6615912,0.58085114,0.12552732,0.63132083,-0.2749944,0.41585097,0.30348986,0.38320312,-0.4953952,-0.4191477,0.22656992,-0.19416448,0.07552717,-0.5235845,15425
0.4671853,-0.359924,-0.34786987,0.38812876,-0.1476788,-0.20502706,0.21793672,0.2661437,-0.5260791,0.04181975,-0.5149883,0.54792154,-0.36027092,0.29963514,0.20816872,-0.20335346,15429
-0.30519804,-0.4123529,0.10262948,0.6398652,-0.16336636,-0.07367651,0.5551756,-0.40126264,-0.5317041,0.20818438,-0.0039412766,-0.012703837,0.14866076,0.016177574,0.2380644,-0.77748346,15436
-0.65461946,0.19306591,-0.06829972,0.18679543,0.15079919,0.20715794,0.21503198,-0.16520037,-0.58878183,0.14457299,0.41587132,-0.066112906,0.114298716,-0.3497015,0.3938856,-0.7905699,15471
-0.471274,-0.21392809,0.09927151,0.1085699,-0.05133843,-0.061629783,0.52388346,-0.1772188,-0.64472467,0.6654648,-0.017287996,-0.10574431,0.13708875,-0.07298159,0.022118066,-0.8018915,15472
0.616029,-0.16728957,-0.5092837,0.5368686,0.69116014,0.48619866,-0.12945454,-0.095484376,-0.56247836,0.23554716,-0.18728529,-0.05139506,0.34479553,0.13484791,0.47917235,-0.24382368,15496
-0.07828521,-0.2220956,0.21616976,0.43352273,0.15805697,-0.027834715,0.36290726,0.1408827,-0.5935595,0.45602268,0.13642105,0.21454829,0.120903865,-0.16725193,0.052808143,-0.7570672,15531
0.1523051,-0.16398542,0.27731043,0.5400356,0.5812845,0.29284307,-0.1839176,0.040429723,-0.745482,0.43756017,-0.34602165,0.027238602,0.16080914,-0.13179867,-0.010026893,-0.5904191,15540
-0.26027367,-0.12873824,0.47635716,0.2554137,0.5617478,-0.061603528,0.5230206,0.1941944,-0.4147298,-0.39156544,0.0058716596,0.60735774,-0.009131385,-0.5034526,0.08105847,-0.7664573,15563
-0.05182512,-0.36054233,-0.59131956,-0.08678854,-0.20589145,0.1053731,0.38669398,0.4131504,-0.51189154,-0.08242512,-0.69497526,-0.5365469,-0.19322793,-0.3586674,0.09024236,-0.81221735,15578
-0.434983,-0.55090964,0.3166331,-0.37889647,0.46784732,-0.26295453,0.62974775,-0.061526496,-0.19205977,-0.30846593,-0.17966864,0.6961537,-0.56332463,-0.50670815,0.1639877,-0.4909491,15582
-0.2798297,0.47184893,-0.38503414,0.30970728,0.13020696,0.1864388,0.23798145,0.49490047,0.043402296,-0.37104198,-0.08859916,0.23309189,-0.08538102,-0.2849331,0.2878389,-0.6234008,15646
0.67497146,0.07759314,0.062141705,0.7259594,0.22081758,0.35831672,-0.095020995,0.22256254,-0.4230109,0.5004336,0.10987268,0.45505533,-0.04976289,0.22878537,0.18560751,-0.4328593,15662
-0.19606188,-0.124708146,-0.615945,0.1966215,0.08739548,0.06682429,0.09838201,-0.23095046,-0.56200236,0.19189945,0.102212064,-0.48521894,-0.31846315,0.48507917,-0.20558076,-0.73617995,15671
0.26784366,0.45511946,-0.40103388,0.7770638,0.0027215113,0.13700776,-0.08589816,-0.13808547,-0.63158536,0.39540234,-0.08489931,0.3272029,-0.22120535,0.3212238,-0.3504368,-0.23676085,15702
0.2941541,-0.14399037,0.23499222,0.38586223,0.5701132,0.328638,0.2646616,0.07248889,0.1653288,-0.5817425,0.38682938,0.67967206,-0.12804955,0.015505114,0.18347593,-0.8819045,15715
0.028110793,-0.1837237,-0.078382425,0.4568681,-0.31768492,0.19309826,0.28097942,-0.15132326,-0.438983,0.25976175,-0.31053737,0.44647458,-0.4061658,-0.15474182,-0.7761954,-0.47939453,15755
0.55548245,0.16340807,-0.08087909,0.84669507,0.25358084,0.4674749,0.07581865,0.08742003,-0.11982393,0.17683332,0.07659475,0.46316075,-0.13399838,0.24391256,-0.29801238,-0.27050203,15758
-0.42412874,-0.33364242,-0.46087322,-0.36885473,0.7818975,-0.22675145,0.367751,-0.33445987,-0.06709815,-0.76454955,0.15558322,0.40073946,-0.2939876,-0.47395286,0.513299,-0.7825472,15764
-0.51415133,0.014330424,0.043150727,0.6721995,-0.21725294,0.30608436,0.23435913,0.23956633,-0.30727047,0.15213007,-0.024776822,0.09881405,0.079290055,-0.36375824,0.30178565,-0.583472,15788
-0.5880168,-0.004719758,-0.031281184,0.40804633,0.042671077,0.06946526,0.1996117,-0.18069397,-0.7377774,0.34177026,0.20326838,0.10895361,0.22557288,-0.450987,0.3349588,-0.74992913,15815
-0.30060473,-0.041180857,-0.35209978,0.20144923,0.17284967,-0.20378454,0.51504403,0.12515177,-0.18404616,0.18944162,0.31018656,0.15980163,-0.31087527,0.24795282,-0.38698974,-0.6909506,15818
0.3059938,-0.41497257,0.40202987,-0.14203835,0.123378895,0.14806753,0.77146375,0.51378566,-0.42967469,0.58208185,-0.029897684,0.43518928,-0.23612903,-0.20814754,-0.17081283,-0.47532246,15844
-0.60820234,0.26240945,-0.3706363,-0.11520372,0.28665116,0.1738635,0.32454562,0.10177207,-0.47898418,-0.5614936,0.17871127,-0.30800402,-0.290901,0.77120465,0.48664728,-0.78742594,15853
-0.44927683,0.5637066,-0.4494973,-0.5070219,0.47746408,-0.24668115,0.48088443,0.38156646,-0.64712644,-0.17693351,0.10820487,-0.044848878,-0.19638686,0.42878067,0.5849629,-0.6893586,15887
0.39090294,0.026658636,-0.026624136,-0.39589167,0.13960539,0.2934063,0.81919223,0.3262135,-0.66431814,0.17328808,0.010592331,0.2530544,-0.34839594,-0.101840585,-0.03550244,-0.38993517,15902
-0.5133133,0.43207258,-0.6273011,0.026249247,-0.07174733,0.17416614,-0.26737443,0.6782358,-0.5801348,-0.037559606,0.40948677,0.18880954,-0.3623483,0.29299456,0.30041742,-0.6250029,15919
0.5021711,-0.2468218,-0.38528478,0.84429365,0.32050824,0.4493356,-0.15735644,-0.3202921,-0.29036146,0.5714883,0.04035782,0.2894182,0.036224,-0.09468089,0.057781443,-0.111761875,15922
-0.32501003,-0.22100788,-0.24175401,-0.44101498,0.38995984,0.02786314,0.5156986,0.14923488,-0.56114316,0.18472534,0.30989793,0.07235107,-0.093880035,-0.07030454,-0.17028554,-0.81344104,15952
